2022-10-25	18:45:4.37	0.23942018	-0.009576807	9.816227	
2022-10-25	18:45:4.38	0.22026655	0.02873042	9.825804	
2022-10-25	18:45:4.38	0.23942018	0.047884032	9.825804	
2022-10-25	18:45:4.103	0.22984336	0.047884032	9.80665	
2022-10-25	18:45:4.104	0.22984336	0.019153614	9.80665	
2022-10-25	18:45:4.104	0.23942018	-0.038307227	9.835381	
2022-10-25	18:45:4.104	0.2681506	0.0	9.835381	
2022-10-25	18:45:4.170	0.22984336	0.02873042	9.825804	
2022-10-25	18:45:4.171	0.21068975	0.02873042	9.787497	
2022-10-25	18:45:4.171	0.20111294	0.019153614	9.80665	
2022-10-25	18:45:4.237	0.24899697	-0.019153614	9.835381	
2022-10-25	18:45:4.238	0.25857377	0.019153614	9.80665	
2022-10-25	18:45:4.238	0.25857377	0.038307227	9.816227	
2022-10-25	18:45:4.303	0.22984336	0.06703765	9.80665	
2022-10-25	18:45:4.304	0.19153613	-0.019153614	9.797073	
2022-10-25	18:45:4.304	0.25857377	-0.047884032	9.835381	
2022-10-25	18:45:4.304	0.22984336	0.009576807	9.816227	
2022-10-25	18:45:4.370	0.24899697	0.038307227	9.816227	
2022-10-25	18:45:4.370	0.20111294	0.02873042	9.816227	
2022-10-25	18:45:4.371	0.23942018	-0.009576807	9.825804	
2022-10-25	18:45:4.437	0.23942018	-0.019153614	9.816227	
2022-10-25	18:45:4.437	0.22984336	0.0	9.797073	
2022-10-25	18:45:4.438	0.23942018	0.047884032	9.835381	
2022-10-25	18:45:4.503	0.22984336	0.038307227	9.768343	
2022-10-25	18:45:4.504	0.19153613	0.0	9.816227	
2022-10-25	18:45:4.504	0.25857377	-0.02873042	9.77792	
2022-10-25	18:45:4.504	0.22026655	0.0	9.816227	
2022-10-25	18:45:4.570	0.2681506	0.038307227	9.77792	
2022-10-25	18:45:4.570	0.22984336	0.076614454	9.797073	
2022-10-25	18:45:4.571	0.21068975	0.0	9.797073	
2022-10-25	18:45:4.636	0.24899697	-0.038307227	9.816227	
2022-10-25	18:45:4.637	0.25857377	0.047884032	9.80665	
2022-10-25	18:45:4.637	0.20111294	0.038307227	9.816227	
2022-10-25	18:45:4.703	0.22026655	0.047884032	9.77792	
2022-10-25	18:45:4.704	0.22026655	-0.009576807	9.825804	
2022-10-25	18:45:4.704	0.24899697	-0.047884032	9.854534	
2022-10-25	18:45:4.705	0.22026655	0.019153614	9.835381	
2022-10-25	18:45:4.770	0.21068975	0.06703765	9.797073	
2022-10-25	18:45:4.771	0.19153613	0.019153614	9.797073	
2022-10-25	18:45:4.771	0.20111294	0.009576807	9.825804	
2022-10-25	18:45:4.837	0.24899697	-0.038307227	9.825804	
2022-10-25	18:45:4.837	0.24899697	0.009576807	9.80665	
2022-10-25	18:45:4.838	0.22984336	0.038307227	9.835381	
2022-10-25	18:45:4.903	0.21068975	0.038307227	9.80665	
2022-10-25	18:45:4.903	0.23942018	0.019153614	9.787497	
2022-10-25	18:45:4.904	0.25857377	-0.019153614	9.77792	
2022-10-25	18:45:4.904	0.23942018	0.009576807	9.797073	
2022-10-25	18:45:4.969	0.21068975	0.06703765	9.768343	
2022-10-25	18:45:4.969	0.21068975	0.05746084	9.80665	
2022-10-25	18:45:4.970	0.20111294	0.019153614	9.816227	
2022-10-25	18:45:5.36	0.22984336	-0.009576807	9.80665	
2022-10-25	18:45:5.37	0.25857377	0.0	9.80665	
2022-10-25	18:45:5.37	0.22984336	0.047884032	9.825804	
2022-10-25	18:45:5.101	0.21068975	0.047884032	9.77792	
2022-10-25	18:45:5.102	0.21068975	0.019153614	9.825804	
2022-10-25	18:45:5.102	0.2681506	-0.038307227	9.787497	
2022-10-25	18:45:5.102	0.22026655	0.05746084	9.835381	
2022-10-25	18:45:5.168	0.22026655	0.05746084	9.80665	
2022-10-25	18:45:5.169	0.19153613	0.038307227	9.825804	
2022-10-25	18:45:5.169	0.21068975	0.019153614	9.77792	
